Run ID,Timestamp,Git Commit,Dataset Version,Dataset Hash,Config Hash,Split Strategy,Seed,Best Validation RMSE,Test Metrics,Experiment Status,Duration,Checkpoint Path,model_type,bias_type,num_rbf,alpha_init,alpha_final,localization_score,attention_entropy,runtime_overhead,memory_overhead
run_022,2026-07-17T04:35:07+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948,3022e19e57a95bdf8ee44127784364fa0ff06ecfb425b8edb5ccdcc4beb97296,random,42,0.18194055557250977,"{""best_epoch"": 2, ""bias"": 0.5165815353393555, ""config_hash"": ""3022e19e57a95bdf8ee44127784364fa0ff06ecfb425b8edb5ccdcc4beb97296"", ""dataset_hash"": ""3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.26685649156570435, ""mae"": 0.5165815353393555, ""mean_prediction"": 4.738430500030518, ""median_absolute_error"": 0.5165815353393555, ""mse"": 0.26685648265356576, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.5165815353393555, ""seed"": 42, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,20.719,experiments\run_022\checkpoint.pt,,,,,,,,,
run_023,2026-07-17T04:35:35+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3,c146c112dbf530795a514a692679bedf53f40ba61dbf6fac3d6cae0bbee2cdce,random,123,0.995948314666748,"{""best_epoch"": 2, ""bias"": -1.6581370830535889, ""config_hash"": ""c146c112dbf530795a514a692679bedf53f40ba61dbf6fac3d6cae0bbee2cdce"", ""dataset_hash"": ""30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 2.7494184970855713, ""mae"": 1.6581370830535889, ""mean_prediction"": 2.9994404315948486, ""median_absolute_error"": 1.6581370830535889, ""mse"": 2.7494185861974643, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.6581370830535889, ""seed"": 123, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,21.312,experiments\run_023\checkpoint.pt,,,,,,,,,
run_024,2026-07-17T04:36:03+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb,dda0e2766b890284c4609fbff8b1be4b69853db4b6ad4fe8d589686e08403292,random,777,0.8407270908355713,"{""best_epoch"": 2, ""bias"": -1.1804852485656738, ""config_hash"": ""dda0e2766b890284c4609fbff8b1be4b69853db4b6ad4fe8d589686e08403292"", ""dataset_hash"": ""79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.393545389175415, ""mae"": 1.1804852485656738, ""mean_prediction"": 4.865272045135498, ""median_absolute_error"": 1.1804852485656738, ""mse"": 1.3935454220811607, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.1804852485656738, ""seed"": 777, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,21.157,experiments\run_024\checkpoint.pt,,,,,,,,,
run_025,2026-07-17T04:36:31+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a,d88fceaafc905674539cc18f4126d35d0e5126f1c6db8025b34c78f72f65dcf0,random,2024,4.357812881469727,"{""best_epoch"": 2, ""bias"": -2.0910959243774414, ""config_hash"": ""d88fceaafc905674539cc18f4126d35d0e5126f1c6db8025b34c78f72f65dcf0"", ""dataset_hash"": ""a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 4.372682094573975, ""mae"": 2.0910959243774414, ""mean_prediction"": 1.832263708114624, ""median_absolute_error"": 2.0910959243774414, ""mse"": 4.372682164947946, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 2.0910959243774414, ""seed"": 2024, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,20.954,experiments\run_025\checkpoint.pt,,,,,,,,,
run_026,2026-07-17T04:37:00+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98,01430cac2ad470b9c8aefb3675805a534a81fbfffc8b700b6bc2182a8e164b68,random,3407,2.014117956161499,"{""best_epoch"": 2, ""bias"": -1.0966672897338867, ""config_hash"": ""01430cac2ad470b9c8aefb3675805a534a81fbfffc8b700b6bc2182a8e164b68"", ""dataset_hash"": ""827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.20267915725708, ""mae"": 1.0966672897338867, ""mean_prediction"": 3.560910224914551, ""median_absolute_error"": 1.0966672897338867, ""mse"": 1.2026791443722686, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.0966672897338867, ""seed"": 3407, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.719,experiments\run_026\checkpoint.pt,,,,,,,,,
2026-07-17 04:38:09,protliggnn_benchmark,foundation_protein,1.3086,1.3086,PROMOTE,,,,,,,,,,,,,,,,
run_027,2026-07-17T04:52:19+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948,e366284bd22f7c98631c665139e864ca79059be4de1f3310d59c66ea4748e781,random,42,0.3979911804199219,"{""best_epoch"": 2, ""bias"": 0.7586245536804199, ""config_hash"": ""e366284bd22f7c98631c665139e864ca79059be4de1f3310d59c66ea4748e781"", ""dataset_hash"": ""3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.5755112171173096, ""mae"": 0.7586245536804199, ""mean_prediction"": 4.980473518371582, ""median_absolute_error"": 0.7586245536804199, ""mse"": 0.5755112134468163, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.7586245536804199, ""seed"": 42, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.297,experiments\run_027\checkpoint.pt,,,,,,,,,
run_028,2026-07-17T04:52:50+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3,7828fb5d6af9b7e29bc1bbba7476c9137698ebd726de343e6823fcf7eead15b7,random,123,0.7887930870056152,"{""best_epoch"": 2, ""bias"": -1.4583830833435059, ""config_hash"": ""7828fb5d6af9b7e29bc1bbba7476c9137698ebd726de343e6823fcf7eead15b7"", ""dataset_hash"": ""30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 2.1268811225891113, ""mae"": 1.4583830833435059, ""mean_prediction"": 3.1991944313049316, ""median_absolute_error"": 1.4583830833435059, ""mse"": 2.126881217782511, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.4583830833435059, ""seed"": 123, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,24.234,experiments\run_028\checkpoint.pt,,,,,,,,,
run_029,2026-07-17T04:53:20+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb,224dad1544c6003bb53ce022202b556623445f9eb135c458167f61bbe602daa9,random,777,1.0179603099822998,"{""best_epoch"": 2, ""bias"": -1.0402870178222656, ""config_hash"": ""224dad1544c6003bb53ce022202b556623445f9eb135c458167f61bbe602daa9"", ""dataset_hash"": ""79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.0821970701217651, ""mae"": 1.0402870178222656, ""mean_prediction"": 5.005470275878906, ""median_absolute_error"": 1.0402870178222656, ""mse"": 1.0821970794495428, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.0402870178222656, ""seed"": 777, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.969,experiments\run_029\checkpoint.pt,,,,,,,,,
run_030,2026-07-17T04:53:51+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a,5917734ca5210dc068a00c4e132d74c88c5fb44e3f5ef75e3a486ac22bf86b91,random,2024,3.900374174118042,"{""best_epoch"": 2, ""bias"": -1.6077752113342285, ""config_hash"": ""5917734ca5210dc068a00c4e132d74c88c5fb44e3f5ef75e3a486ac22bf86b91"", ""dataset_hash"": ""a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 2.5849411487579346, ""mae"": 1.6077752113342285, ""mean_prediction"": 2.315584421157837, ""median_absolute_error"": 1.6077752113342285, ""mse"": 2.584941130180823, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.6077752113342285, ""seed"": 2024, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.953,experiments\run_030\checkpoint.pt,,,,,,,,,
run_031,2026-07-17T04:54:20+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98,49cc69559c073cdae558b4bdbee30cfe2c0dd5a264bce5d3899dbcd79b67cd1a,random,3407,1.7716901302337646,"{""best_epoch"": 2, ""bias"": -0.8796272277832031, ""config_hash"": ""49cc69559c073cdae558b4bdbee30cfe2c0dd5a264bce5d3899dbcd79b67cd1a"", ""dataset_hash"": ""827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.7737440466880798, ""mae"": 0.8796272277832031, ""mean_prediction"": 3.7779502868652344, ""median_absolute_error"": 0.8796272277832031, ""mse"": 0.7737440598575631, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.8796272277832031, ""seed"": 3407, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.641,experiments\run_031\checkpoint.pt,,,,,,,,,
2026-07-17 04:55:31,protliggnn_benchmark,foundation_ligand,1.1489,1.1489,PROMOTE,,,,,,,,,,,,,,,,
run_032,2026-07-17T05:40:19+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948,6d0e6725dfbcb9304b55a78ddcb9ef0207538f205c3d82b3ee0d15d9e4d36d0e,random,42,1.7288618087768555,"{""best_epoch"": 2, ""bias"": 2.081521511077881, ""config_hash"": ""6d0e6725dfbcb9304b55a78ddcb9ef0207538f205c3d82b3ee0d15d9e4d36d0e"", ""dataset_hash"": ""3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 4.3327317237854, ""mae"": 2.081521511077881, ""mean_prediction"": 6.303370475769043, ""median_absolute_error"": 2.081521511077881, ""mse"": 4.3327318010799445, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 2.081521511077881, ""seed"": 42, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,22.641,experiments\run_032\checkpoint.pt,,,,,,,,,
run_033,2026-07-17T05:40:41+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3,d7d56c0cd6631b5f85487da2c9d3792f81b04f9bb28d02baf87cc3b2c25e14bf,random,123,0.07010078430175781,"{""best_epoch"": 2, ""bias"": -0.7351219654083252, ""config_hash"": ""d7d56c0cd6631b5f85487da2c9d3792f81b04f9bb28d02baf87cc3b2c25e14bf"", ""dataset_hash"": ""30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.5404043197631836, ""mae"": 0.7351219654083252, ""mean_prediction"": 3.9224555492401123, ""median_absolute_error"": 0.7351219654083252, ""mse"": 0.5404043040257989, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.7351219654083252, ""seed"": 123, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.500,experiments\run_033\checkpoint.pt,,,,,,,,,
run_034,2026-07-17T05:41:03+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb,ab782f57fbb286e51efe8992da775626637450209ec4b554e75643c51a8d653c,random,777,1.1142592430114746,"{""best_epoch"": 1, ""bias"": -3.1950128078460693, ""config_hash"": ""ab782f57fbb286e51efe8992da775626637450209ec4b554e75643c51a8d653c"", ""dataset_hash"": ""79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 10.208106994628906, ""mae"": 3.1950128078460693, ""mean_prediction"": 2.8507444858551025, ""median_absolute_error"": 3.1950128078460693, ""mse"": 10.208106842300424, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 3.1950128078460693, ""seed"": 777, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.609,experiments\run_034\checkpoint.pt,,,,,,,,,
run_035,2026-07-17T05:41:25+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a,1cf69354bddff4b5c2a012bf6520066bb71598f3e72a2dc915b47d3033ca7da5,random,2024,3.622112512588501,"{""best_epoch"": 2, ""bias"": -1.3053057193756104, ""config_hash"": ""1cf69354bddff4b5c2a012bf6520066bb71598f3e72a2dc915b47d3033ca7da5"", ""dataset_hash"": ""a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.7038229703903198, ""mae"": 1.3053057193756104, ""mean_prediction"": 2.618053913116455, ""median_absolute_error"": 1.3053057193756104, ""mse"": 1.7038230210346796, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.3053057193756104, ""seed"": 2024, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,18.266,experiments\run_035\checkpoint.pt,,,,,,,,,
run_036,2026-07-17T05:41:48+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98,c37d0974686a85294d52b548da2ec5f30910edfab14a9ba2224ab32506c90aaf,random,3407,1.4064245223999023,"{""best_epoch"": 2, ""bias"": -0.49450206756591797, ""config_hash"": ""c37d0974686a85294d52b548da2ec5f30910edfab14a9ba2224ab32506c90aaf"", ""dataset_hash"": ""827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.24453230202198029, ""mae"": 0.49450206756591797, ""mean_prediction"": 4.1630754470825195, ""median_absolute_error"": 0.49450206756591797, ""mse"": 0.2445322948269677, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.49450206756591797, ""seed"": 3407, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.984,experiments\run_036\checkpoint.pt,,,,,,,,,
2026-07-17 05:42:58,protliggnn_benchmark,foundation_hybrid,1.5623,1.5623,REJECTED,,,,,,,,,,,,,,,,
run_037,2026-07-17T05:59:14+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948,87b969f2ad20b2a9dc9c746af90635c36d6c267dc139bc9b0f253d158bd1c51a,random,42,1.5709538459777832,"{""best_epoch"": 2, ""bias"": -1.2381000518798828, ""config_hash"": ""87b969f2ad20b2a9dc9c746af90635c36d6c267dc139bc9b0f253d158bd1c51a"", ""dataset_hash"": ""3f3d1c733db6ddb3255d9c83b15c4174dfd87cfa66e5f24fe984c40851b25948"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.5328917503356934, ""mae"": 1.2381000518798828, ""mean_prediction"": 2.9837489128112793, ""median_absolute_error"": 1.2381000518798828, ""mse"": 1.5328917384649685, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.2381000518798828, ""seed"": 42, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,21.109,experiments\run_037\checkpoint.pt,,,,,,,,,
run_038,2026-07-17T05:59:35+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3,80475f5bab1fe7152e75a1cbeaddbc751e098ef3bfd71922072ea3d14819702e,random,123,0.35605812072753906,"{""best_epoch"": 2, ""bias"": -1.0255520343780518, ""config_hash"": ""80475f5bab1fe7152e75a1cbeaddbc751e098ef3bfd71922072ea3d14819702e"", ""dataset_hash"": ""30c8c111f397709312437acdc4b878783386f430ad5c68593962ba2efacf90a3"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.0517569780349731, ""mae"": 1.0255520343780518, ""mean_prediction"": 3.6320254802703857, ""median_absolute_error"": 1.0255520343780518, ""mse"": 1.0517569752169607, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 1.0255520343780518, ""seed"": 123, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.125,experiments\run_038\checkpoint.pt,,,,,,,,,
run_039,2026-07-17T05:59:57+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb,901706f4a2e15fcf9e2ab1ae313fa5db682b06b72661796baf61e88e2d82c83f,random,777,1.3653571605682373,"{""best_epoch"": 2, ""bias"": -0.5921955108642578, ""config_hash"": ""901706f4a2e15fcf9e2ab1ae313fa5db682b06b72661796baf61e88e2d82c83f"", ""dataset_hash"": ""79d6b67e06cd5efa84bc8c08de6be14519c2ecbe7ec1bdd5395eab75d0821acb"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.35069552063941956, ""mae"": 0.5921955108642578, ""mean_prediction"": 5.453561782836914, ""median_absolute_error"": 0.5921955108642578, ""mse"": 0.3506955230877793, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.5921955108642578, ""seed"": 777, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.047,experiments\run_039\checkpoint.pt,,,,,,,,,
run_040,2026-07-17T06:00:18+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a,a78007164523443e9e732fd27ab0133bb27b9249b5f5500773f21a6f0b078a29,random,2024,1.8063921928405762,"{""best_epoch"": 2, ""bias"": 0.4509303569793701, ""config_hash"": ""a78007164523443e9e732fd27ab0133bb27b9249b5f5500773f21a6f0b078a29"", ""dataset_hash"": ""a5e93dd39c72fc75c79e1d4c2fcdf3b9061b09fd1938c61b5670d25aeb54a80a"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.20333819091320038, ""mae"": 0.4509303569793701, ""mean_prediction"": 4.3742899894714355, ""median_absolute_error"": 0.4509303569793701, ""mse"": 0.20333818684554217, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.4509303569793701, ""seed"": 2024, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.031,experiments\run_040\checkpoint.pt,,,,,,,,,
run_041,2026-07-17T06:00:40+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98,98dacc09330dcfe291bd80a49bb7a8e5334854e0388ebbe002af2a2e9458bf04,random,3407,0.5598087310791016,"{""best_epoch"": 2, ""bias"": 0.28803253173828125, ""config_hash"": ""98dacc09330dcfe291bd80a49bb7a8e5334854e0388ebbe002af2a2e9458bf04"", ""dataset_hash"": ""827cc10d5533fcf5d3a3a1714ba1dc174c522e0cbc6618e9b3a1a0d961349f98"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.08296273648738861, ""mae"": 0.28803253173828125, ""mean_prediction"": 4.945610046386719, ""median_absolute_error"": 0.28803253173828125, ""mse"": 0.082962739339564, ""pcc"": NaN, ""r2"": NaN, ""rmse"": 0.28803253173828125, ""seed"": 3407, ""spearman"": NaN, ""split_strategy"": ""random"", ""test_count"": 1}",SUCCESS,17.172,experiments\run_041\checkpoint.pt,,,,,,,,,
2026-07-17 06:01:51,protliggnn_benchmark,equivariant,0.7190,0.7190,PROMOTE,,,,,,,,,,,,,,,,
run_042,2026-07-17T06:08:51+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,7c2f7525c9aa1378d2524ae2653c5e637bc5ce8e791be1fc9a27fbab6e04478b,6a982731704a84ae7b261fdac96a77c6ec01f8447a8a687f84b4353521870a03,random,42,1.3286482715761339,"{""best_epoch"": 2, ""bias"": 0.9491693019866944, ""config_hash"": ""6a982731704a84ae7b261fdac96a77c6ec01f8447a8a687f84b4353521870a03"", ""dataset_hash"": ""7c2f7525c9aa1378d2524ae2653c5e637bc5ce8e791be1fc9a27fbab6e04478b"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.3852612972259521, ""mae"": 1.0804276943206788, ""mean_prediction"": 5.545098972320557, ""median_absolute_error"": 1.2753853797912598, ""mse"": 1.3852613500011217, ""pcc"": -0.1611647124226475, ""r2"": -1.9055676804566137, ""rmse"": 1.1769712613318652, ""seed"": 42, ""spearman"": -0.2, ""split_strategy"": ""random"", ""test_count"": 5}",SUCCESS,28.594,experiments\run_042\checkpoint.pt,,,,,,,,,
run_043,2026-07-17T06:09:23+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,ac339703b3198cab17f013fd8ad4fb62f04d55ec1aa47183778ff5b9e70a3466,dfa8fb25883bcd7d5e091b1d256ada63665b81221bbb991f12e99298dbfba040,random,123,0.6713541124252295,"{""best_epoch"": 4, ""bias"": -0.3181040287017822, ""config_hash"": ""dfa8fb25883bcd7d5e091b1d256ada63665b81221bbb991f12e99298dbfba040"", ""dataset_hash"": ""ac339703b3198cab17f013fd8ad4fb62f04d55ec1aa47183778ff5b9e70a3466"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 1.708945631980896, ""mae"": 1.0655606746673585, ""mean_prediction"": 5.398730087280273, ""median_absolute_error"": 0.6459417343139648, ""mse"": 1.7089455916106657, ""pcc"": -0.8411390854183232, ""r2"": -0.10000870864473677, ""rmse"": 1.3072664577700546, ""seed"": 123, ""spearman"": -0.7, ""split_strategy"": ""random"", ""test_count"": 5}",SUCCESS,31.688,experiments\run_043\checkpoint.pt,,,,,,,,,
run_044,2026-07-17T06:09:24+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,ac339703b3198cab17f013fd8ad4fb62f04d55ec1aa47183778ff5b9e70a3466,02b132c955480be012a607ec52f019b7dd37a8b5631e9eb26726499543bae779,random,123,0.5596067293103743,"{""best_epoch"": 5, ""bias"": -0.46137261390686035, ""config_hash"": ""02b132c955480be012a607ec52f019b7dd37a8b5631e9eb26726499543bae779"", ""dataset_hash"": ""ac339703b3198cab17f013fd8ad4fb62f04d55ec1aa47183778ff5b9e70a3466"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 2.384964942932129, ""mae"": 1.1642032146453858, ""mean_prediction"": 5.255461502075195, ""median_absolute_error"": 0.5084209442138672, ""mse"": 2.3849650081041203, ""pcc"": -0.6423025276505142, ""r2"": -0.5351467545873647, ""rmse"": 1.5443331920619074, ""seed"": 123, ""spearman"": -0.1, ""split_strategy"": ""random"", ""test_count"": 5}",SUCCESS,27.969,experiments\run_044\checkpoint.pt,,,,,,,,,
run_045,2026-07-17T06:09:59+00:00,8a90ecaca59d5859191d24badc304efd778eb1f4,pdbbind2020_local,334d8947d6abd412c059c7c46d528ef4475fe521a1c8d213afd2fa8a00e4ee69,cbd006477325adc4dc36b94fb604517eefc74917a66229399dd94c7501b54de4,random,777,2.016342541550915,"{""best_epoch"": 4, ""bias"": -0.3746891975402832, ""config_hash"": ""cbd006477325adc4dc36b94fb604517eefc74917a66229399dd94c7501b54de4"", ""dataset_hash"": ""334d8947d6abd412c059c7c46d528ef4475fe521a1c8d213afd2fa8a00e4ee69"", ""dataset_version"": ""pdbbind2020_local"", ""effective_split_strategy"": ""random"", ""loss"": 0.9563166499137878, ""mae"": 0.5898320198059082, ""mean_prediction"": 5.48767786026001, ""median_absolute_error"": 0.2768974304199219, ""mse"": 0.9563166365431698, ""pcc"": -0.5853738860175628, ""r2"": -0.2707712820351851, ""rmse"": 0.9779144321172327, ""seed"": 777, ""spearman"": -0.1, ""split_strategy"": ""random"", ""test_count"": 5}",SUCCESS,30.531,experiments\run_045\checkpoint.pt,,,,,,,,,
